org_id,footprints_used,source_event_timestamp
72,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3449079,52.6036496],[13.3453428,52.6038283],[13.3461028,52.6031312],[13.3464768,52.6027153],[13.3468147,52.6022964],[13.3470256,52.6021581],[13.3475675,52.6016018],[13.3477831,52.6000049],[13.3479276,52.5998601],[13.3482385,52.6000499],[13.3483672,52.6001672],[13.3483975,52.6002528],[13.3485422,52.6002558],[13.3484764,52.6007473],[13.3487106,52.6009419],[13.3496823,52.6009937],[13.3499487,52.6008859],[13.3500636,52.6007068],[13.3502551,52.5990624],[13.3503942,52.5990628],[13.3502511,52.6001067],[13.3510533,52.6001498],[13.3510833,52.5999578],[13.352519,52.6000347],[13.3525136,52.6000871],[13.3531659,52.6001218],[13.3530143,52.6012074],[13.3528564,52.6014869],[13.3522797,52.6009676],[13.3514839,52.6008606],[13.350346,52.601253],[13.3504576,52.6013868],[13.3499063,52.6023049],[13.3495029,52.6024501],[13.3495117,52.6023512],[13.3492179,52.6023105],[13.3489863,52.6022159],[13.3486458,52.6021547],[13.3482935,52.6021999],[13.3477279,52.6024172],[13.3475493,52.6025558],[13.3479489,52.6027532],[13.3482357,52.6029371],[13.3487254,52.6032884],[13.3490779,52.603764],[13.3492524,52.6041135],[13.3492972,52.6041085],[13.3493884,52.604577],[13.3493767,52.604954],[13.3493082,52.6052101],[13.349123,52.6056166],[13.3486894,52.6063717],[13.3485279,52.6063611],[13.3490036,52.6055246],[13.3491002,52.6045408],[13.3478379,52.604587],[13.3464373,52.6045787],[13.3464381,52.6044931],[13.3461376,52.6045371],[13.3448937,52.6053352],[13.343965,52.6059153],[13.3438224,52.6059864],[13.3433026,52.6063267],[13.3417909,52.607331],[13.3412994,52.6071846],[13.3426845,52.6062819],[13.3431375,52.6058182],[13.3436,52.6058584],[13.3447145,52.605221],[13.3457233,52.6044948],[13.3457174,52.6043102],[13.3441862,52.6043585],[13.3443021,52.6042009],[13.3444692,52.6042708],[13.3453268,52.6042556],[13.3456242,52.6040067],[13.3448596,52.603699],[13.3449079,52.6036496]],[[13.3465043,52.6030669],[13.3464822,52.6031017],[13.3459641,52.6035896],[13.345975,52.6038302],[13.3463819,52.6041301],[13.3470982,52.6042586],[13.347695,52.6039719],[13.3481454,52.6036259],[13.3481291,52.6033029],[13.3474488,52.6028711],[13.3473585,52.6027299],[13.347362,52.6026149],[13.3474937,52.6024528],[13.3476893,52.6023064],[13.3478634,52.602268],[13.3484061,52.6020913],[13.3488247,52.6020922],[13.3490993,52.6021448],[13.3494203,52.6022379],[13.3495617,52.6022195],[13.3497289,52.6021346],[13.3497711,52.6019639],[13.3496401,52.6018099],[13.3496296,52.6017201],[13.3494373,52.6015071],[13.3495432,52.6012979],[13.3492228,52.6013094],[13.348924,52.6012351],[13.3486153,52.601182],[13.3484004,52.6012576],[13.3480799,52.6014412],[13.3478196,52.6016668],[13.3476699,52.6018252],[13.3473237,52.6023283],[13.3470269,52.6024947],[13.3468339,52.60266],[13.3467238,52.6028193],[13.3465043,52.6030669]]]},""properties"":{}}",2024-07-01T04:37:24.149Z
93,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3618643,52.6044603],[13.3617224,52.6042223],[13.3610409,52.6041908],[13.3610401,52.60421],[13.3602051,52.6041665],[13.3599984,52.6041749],[13.3601879,52.6029868],[13.3581844,52.6028939],[13.3580314,52.6031189],[13.3578107,52.6033767],[13.3556063,52.6032501],[13.355722,52.6024006],[13.3554927,52.6021302],[13.3555431,52.60183],[13.3549315,52.6011784],[13.3543069,52.6005642],[13.3543129,52.6004884],[13.3541477,52.6003134],[13.3538388,52.6003145],[13.3537524,52.6004161],[13.3533553,52.6005404],[13.3534361,52.6000016],[13.3535796,52.5998836],[13.353801,52.5998022],[13.35397,52.5997796],[13.3546737,52.5998253],[13.355501,52.5998686],[13.3555691,52.5999103],[13.355662,52.6001732],[13.3558033,52.6003358],[13.3554507,52.6002903],[13.3553658,52.6003542],[13.3557032,52.6011999],[13.3560268,52.6018763],[13.3562061,52.602193],[13.3563362,52.6023347],[13.35672,52.6024009],[13.3571212,52.6025007],[13.3573445,52.6024948],[13.3592464,52.6025957],[13.3598938,52.6026583],[13.3601651,52.6026681],[13.3604661,52.6024126],[13.3619232,52.6030457],[13.3621375,52.6031699],[13.3623642,52.6034016],[13.3624491,52.6036929],[13.3624066,52.6039016],[13.3622668,52.6041074],[13.3618643,52.6044603]],[[13.3580351,52.6026525],[13.357958,52.6026322],[13.3571964,52.6026237],[13.3569047,52.6025711],[13.3567552,52.6025118],[13.3565127,52.6024741],[13.356313,52.6025481],[13.356275,52.6027824],[13.3563992,52.6030569],[13.3565635,52.603108],[13.3576541,52.6031593],[13.3577759,52.6031014],[13.3580578,52.602743],[13.3580351,52.6026525]]]},""properties"":{}}",2024-07-01T04:38:17.661Z
57,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3975042,52.5711758],[13.391722,52.5706423],[13.3916026,52.5707025],[13.3909472,52.5702628],[13.3904756,52.5705234],[13.3908357,52.5707643],[13.3907443,52.5708147],[13.3886861,52.5694323],[13.389902,52.5687631],[13.3901109,52.5686635],[13.3904634,52.5689058],[13.3904411,52.5689501],[13.3910092,52.569364],[13.391911,52.5699734],[13.3921454,52.5698229],[13.3921266,52.5696396],[13.3919418,52.5696151],[13.3920035,52.5694683],[13.3919595,52.5688772],[13.3919177,52.5688766],[13.3919062,52.5682974],[13.3921889,52.5683071],[13.3934538,52.5684536],[13.3959807,52.5687389],[13.3967588,52.5688308],[13.3970342,52.5690539],[13.3970619,52.5694037],[13.3974666,52.5693975],[13.3975248,52.5695024],[13.3975635,52.5700089],[13.3984281,52.570169],[13.3984359,52.5704854],[13.3985358,52.5706213],[13.3979672,52.5710029],[13.3975042,52.5711758]],[[13.3935136,52.5688061],[13.3937448,52.5688609],[13.3939675,52.5688793],[13.3940389,52.5690237],[13.3942467,52.5689555],[13.3940371,52.5687874],[13.3940993,52.5687267],[13.3939072,52.5685919],[13.3936989,52.5685651],[13.3934752,52.5686103],[13.3935136,52.5688061]],[[13.393299,52.5698229],[13.3937809,52.5698702],[13.3938169,52.5697159],[13.3933385,52.5696627],[13.393299,52.5698229]],[[13.3897379,52.5690749],[13.3901272,52.5693371],[13.3903519,52.5692138],[13.390101,52.5690448],[13.3898339,52.5690222],[13.3897379,52.5690749]],[[13.3896144,52.569043],[13.3890964,52.5693349],[13.3895471,52.5696304],[13.3900652,52.5693385],[13.3896144,52.569043]]]},""properties"":{}}",2024-07-01T04:38:29.419Z
86,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.2254298,52.6162095],[13.2260947,52.6160338],[13.226124,52.6160747],[13.2254615,52.6162495],[13.2271205,52.6183638],[13.2267941,52.6184532],[13.2251592,52.6163726],[13.2244495,52.6166059],[13.2244144,52.616566],[13.2251301,52.6163282],[13.2242489,52.6152328],[13.2245682,52.6151131],[13.2254298,52.6162095]]],[[[13.2241866,52.6151562],[13.2231586,52.6138498],[13.2230874,52.6136944],[13.2230449,52.613458],[13.222911,52.6134673],[13.2229763,52.6138176],[13.2225179,52.6132287],[13.2224551,52.6128429],[13.2224198,52.6127766],[13.2228742,52.6129059],[13.2229056,52.6133871],[13.2230375,52.6133806],[13.2230275,52.6131506],[13.2238663,52.6142244],[13.2240878,52.6144946],[13.2245113,52.6150343],[13.2241866,52.6151562]]],[[[13.2228334,52.6117463],[13.222866,52.6127378],[13.222412,52.6126065],[13.2223858,52.6118182],[13.2228334,52.6117463]]],[[[13.2212063,52.6088077],[13.2212447,52.6088278],[13.2219036,52.6098504],[13.2222375,52.6102767],[13.22274,52.6110703],[13.222801,52.6112308],[13.2228329,52.6116927],[13.2223838,52.6117595],[13.2223682,52.6112894],[13.2221395,52.6110627],[13.2217555,52.6104981],[13.2208542,52.6091274],[13.2208815,52.609027],[13.2212063,52.6088077]]]]},""properties"":{}}",2024-07-01T04:39:24.976Z
92,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.273263,52.6393177],[13.2734705,52.6390807],[13.273415,52.6389654],[13.2734348,52.6388069],[13.2736402,52.6385931],[13.2739158,52.6385636],[13.2740774,52.6386372],[13.2741082,52.6388418],[13.275175,52.638642],[13.2751909,52.6386684],[13.2741047,52.6388705],[13.2738791,52.6391004],[13.2737501,52.6391644],[13.2735779,52.639407],[13.273263,52.6393177]],[[13.2736426,52.6390172],[13.2738355,52.6389391],[13.2739493,52.6387743],[13.2738586,52.6386909],[13.2736716,52.6387427],[13.2736231,52.6388567],[13.2736426,52.6390172]]]},""properties"":{}}",2024-07-01T04:39:49.742Z
82,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.2850285,52.6292881],[13.2852177,52.6289672],[13.2854786,52.6286991],[13.2857238,52.6286086],[13.2859237,52.6284439],[13.2863427,52.6285783],[13.2861852,52.6288858],[13.2861019,52.6291108],[13.2858791,52.629384],[13.2856203,52.6293461],[13.2850285,52.6292881]],[[13.2854961,52.6291623],[13.2856241,52.6291963],[13.285752,52.629104],[13.28584,52.6288936],[13.2856427,52.6288855],[13.2854961,52.6290733],[13.2854961,52.6291623]]]},""properties"":{}}",2024-07-01T04:40:49.072Z
29,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.2894512,52.6378523],[13.2899754,52.6374167],[13.2901188,52.6373724],[13.2902418,52.6374129],[13.2903014,52.6375145],[13.2903016,52.6378783],[13.2894512,52.6378523]]],[[[13.2880007,52.6416288],[13.2878485,52.6416093],[13.2879439,52.640673],[13.2880893,52.6396435],[13.288275,52.6389823],[13.2890361,52.6381192],[13.2890767,52.6379718],[13.2894789,52.6380019],[13.2901635,52.6380209],[13.29074,52.6380115],[13.2905978,52.6396415],[13.2904449,52.6404374],[13.290339,52.641326],[13.2904108,52.6418667],[13.2898723,52.6418422],[13.2893372,52.6417596],[13.2880007,52.6416288]],[[13.2886874,52.638631],[13.2886896,52.6387858],[13.2889189,52.6388319],[13.2890432,52.6387546],[13.2890646,52.638603],[13.2889907,52.63854],[13.2887614,52.6385673],[13.2886874,52.638631]]]]},""properties"":{}}",2024-07-01T04:40:50.880Z
72,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3838849,52.4635813],[13.3835423,52.4634143],[13.3830781,52.4632335],[13.3828905,52.4631894],[13.3822806,52.4631092],[13.3821597,52.463052],[13.3817556,52.4627488],[13.3816661,52.4627098],[13.3817875,52.4625228],[13.3823105,52.4621933],[13.3827314,52.4620066],[13.3829507,52.4617478],[13.3828424,52.4611024],[13.3830906,52.4610779],[13.3832574,52.4617587],[13.3847853,52.4616284],[13.384947,52.4623241],[13.3851538,52.4631504],[13.3852396,52.463556],[13.3842073,52.4636365],[13.3838849,52.4635813]],[[13.3845268,52.4633374],[13.3843414,52.4632911],[13.3839688,52.4632621],[13.3837033,52.4631336],[13.3834518,52.4631486],[13.3834984,52.4628378],[13.3833659,52.4626537],[13.3831715,52.4625409],[13.3828653,52.4625187],[13.3827058,52.4625406],[13.3824685,52.4626346],[13.3824696,52.462702],[13.3823332,52.4627508],[13.3823084,52.4629847],[13.3824325,52.4630634],[13.3826119,52.4630811],[13.3828475,52.4630452],[13.3829704,52.4631141],[13.3834799,52.4632066],[13.3835604,52.4633357],[13.3839212,52.4635147],[13.3843219,52.463546],[13.384472,52.4635115],[13.3845406,52.4634387],[13.3845268,52.4633374]]]},""properties"":{}}",2024-07-01T04:41:03.515Z
60,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3823599,52.4632238],[13.3828501,52.4632778],[13.3831447,52.4633566],[13.3834864,52.4634984],[13.3837425,52.4636951],[13.3837606,52.4638378],[13.3835473,52.4640302],[13.3833415,52.464603],[13.3825951,52.4646209],[13.3825978,52.4648211],[13.3818893,52.4648211],[13.3817178,52.4644823],[13.3817971,52.4644412],[13.3819335,52.4642678],[13.3823599,52.4632238]],[[13.3831288,52.4639291],[13.3829097,52.4639331],[13.3827472,52.4640988],[13.3824164,52.4642567],[13.3822395,52.4642938],[13.3822363,52.4644009],[13.3825192,52.4644041],[13.3827934,52.4643265],[13.38303,52.4641786],[13.383278,52.4640708],[13.3832393,52.4639671],[13.3831288,52.4639291]]]},""properties"":{}}",2024-07-01T04:41:56.739Z
46,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.2844049,52.4499077],[13.2847401,52.4502807],[13.2842372,52.4507269],[13.2839583,52.4509013],[13.2837027,52.4509925],[13.2833458,52.4510789],[13.2829176,52.4512385],[13.2823544,52.4509959],[13.2829474,52.4504674],[13.2830045,52.4504883],[13.2832874,52.4502504],[13.2833203,52.4502623],[13.2836857,52.449928],[13.2837119,52.4498405],[13.2836705,52.4496804],[13.283964,52.4497128],[13.2841993,52.4497857],[13.2844049,52.4499077]]],[[[13.284343,52.4497185],[13.2840578,52.4496204],[13.2838266,52.4495826],[13.2832311,52.4495412],[13.2828049,52.4494119],[13.2829656,52.4493326],[13.2839755,52.4487701],[13.2849437,52.448211],[13.285081,52.448503],[13.285253,52.448813],[13.2855921,52.4492929],[13.2851686,52.4494194],[13.2844559,52.4497771],[13.284343,52.4497185]]],[[[13.2779822,52.4551253],[13.2779893,52.4550878],[13.2790376,52.4550436],[13.2793582,52.4549484],[13.2795252,52.4548076],[13.2803629,52.4547354],[13.2805964,52.4546389],[13.2806938,52.4543726],[13.2808449,52.4533992],[13.2808162,52.4527921],[13.2807526,52.4525744],[13.2807289,52.4523818],[13.2807518,52.4516742],[13.2814792,52.4511881],[13.2824313,52.4515978],[13.2823269,52.4517054],[13.2822248,52.4519456],[13.2822382,52.4520907],[13.2818473,52.452224],[13.2817294,52.4523018],[13.2816488,52.4524358],[13.2816831,52.4526034],[13.2819002,52.4528809],[13.2821577,52.4531665],[13.2821214,52.453306],[13.2819988,52.4535184],[13.2818063,52.4539583],[13.2817596,52.4541519],[13.2817475,52.4543576],[13.2818242,52.4546385],[13.2819418,52.4548272],[13.282145,52.4549194],[13.2824946,52.4549918],[13.2825562,52.4553779],[13.2826168,52.4555448],[13.282812,52.4558333],[13.2827862,52.4558825],[13.2825389,52.4559724],[13.2821051,52.4557577],[13.2818517,52.4558411],[13.2809723,52.4556759],[13.2778659,52.4556445],[13.2779822,52.4551253]]],[[[13.2776946,52.4556471],[13.2768305,52.4556506],[13.2757413,52.4557927],[13.2757638,52.4554893],[13.2758586,52.4553479],[13.2760731,52.4552405],[13.2765265,52.4551116],[13.2768849,52.455082],[13.2778002,52.4550977],[13.2776946,52.4556471]]]]},""properties"":{}}",2024-07-01T04:42:46.426Z
70,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3371469,52.4821922],[13.3370464,52.4821277],[13.3370581,52.4815769],[13.3370542,52.4806942],[13.3371931,52.4806584],[13.337515,52.480843],[13.3383002,52.4812332],[13.3388709,52.4814794],[13.339289,52.4816296],[13.3410025,52.4822171],[13.3419363,52.4825253],[13.342022,52.482595],[13.3422904,52.4826858],[13.3424974,52.4826098],[13.3428327,52.4826661],[13.3447602,52.4826572],[13.3448059,52.4827128],[13.3448511,52.4840854],[13.3447869,52.4841279],[13.3438779,52.4841198],[13.3438847,52.4838986],[13.3433836,52.4838913],[13.3423108,52.4836964],[13.3422189,52.4838613],[13.3419786,52.4837938],[13.3420556,52.4835789],[13.3416102,52.4834786],[13.340428,52.4831677],[13.340228,52.4830659],[13.3392221,52.482635],[13.3389689,52.4826022],[13.3386174,52.4825275],[13.3382645,52.4823766],[13.3380268,52.4825646],[13.3371469,52.4821922]],[[13.3417222,52.4833078],[13.3417299,52.4831687],[13.3418469,52.4829962],[13.3418031,52.4829582],[13.3419013,52.4828332],[13.3414545,52.4827782],[13.341115,52.4825],[13.3410575,52.4824995],[13.3410633,52.4828809],[13.3411556,52.4828843],[13.3414017,52.4831675],[13.3416216,52.4832167],[13.3417222,52.4833078]]]},""properties"":{}}",2024-07-01T04:43:15.190Z
18,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.411065,52.3910954],[13.4108055,52.3912078],[13.4098176,52.3912506],[13.4096876,52.390847],[13.4096627,52.3905271],[13.4096944,52.3901856],[13.4098649,52.3891542],[13.4100371,52.3891401],[13.4101589,52.3891915],[13.410686,52.3899645],[13.4109506,52.3901469],[13.4111837,52.3903356],[13.4112497,52.3904312],[13.4112537,52.3905721],[13.4111628,52.3909266],[13.411065,52.3910954]],[[13.410505,52.3911174],[13.4108109,52.3911227],[13.4109356,52.3910619],[13.4110178,52.3909064],[13.4110916,52.3904719],[13.4109874,52.390305],[13.4106614,52.3901254],[13.4102788,52.3900328],[13.4101102,52.3900426],[13.4098722,52.3901828],[13.409815,52.3902599],[13.4098008,52.3906594],[13.4098801,52.3909855],[13.4099591,52.391085],[13.4101531,52.3911177],[13.410505,52.3911174]]],[[[13.4111368,52.3912212],[13.4112262,52.3911319],[13.4112652,52.3910011],[13.411569,52.3909986],[13.4115934,52.3909083],[13.4122681,52.3908871],[13.4122781,52.39112],[13.4111368,52.3912212]]]]},""properties"":{}}",2024-07-01T04:43:21.613Z
92,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.3229473,52.505627],[13.3218294,52.5056876],[13.3217675,52.5052981],[13.3218875,52.5052096],[13.3228025,52.5051627],[13.3228768,52.5051937],[13.3229473,52.505627]]],[[[13.322972,52.5059346],[13.3230039,52.50614],[13.322861,52.5062798],[13.3226961,52.5063037],[13.3221543,52.5063316],[13.3219498,52.5062456],[13.3219056,52.5059922],[13.322972,52.5059346]]]]},""properties"":{}}",2024-07-01T04:43:51.708Z
82,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.4697081,52.5526378],[13.4681057,52.5515022],[13.4718319,52.5510162],[13.4755032,52.5505424],[13.4756384,52.5506527],[13.4747016,52.5510876],[13.4748749,52.5519161],[13.4747722,52.551923],[13.4747221,52.5516736],[13.4746015,52.5512293],[13.4740069,52.5512843],[13.4739627,52.5511269],[13.4731857,52.5511975],[13.4732276,52.5513684],[13.4724618,52.5514062],[13.4724676,52.5514565],[13.471838,52.5514913],[13.4718325,52.5515455],[13.4702621,52.5516154],[13.4703744,52.5524337],[13.4699283,52.5525103],[13.4699318,52.5525674],[13.4697081,52.5526378]],[[13.4698452,52.5517489],[13.4696411,52.5517549],[13.4697306,52.5520414],[13.4699569,52.5520736],[13.4699913,52.5519683],[13.469803,52.5518956],[13.4698452,52.5517489]]]},""properties"":{}}",2024-07-01T04:44:09.519Z
29,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3468807,52.4929011],[13.3467374,52.4927365],[13.3467309,52.4926279],[13.346948,52.4926322],[13.347124,52.4927421],[13.3468807,52.4929011]],[[13.3468473,52.4927045],[13.3469609,52.4928082],[13.347107,52.4927148],[13.3469751,52.4926526],[13.3468473,52.4927045]]]},""properties"":{}}",2024-07-01T04:44:18.930Z
56,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.3322082,52.447477],[13.3322926,52.4474216],[13.3332935,52.4471571],[13.3333812,52.4472757],[13.3335423,52.4472338],[13.3334563,52.4471135],[13.3344956,52.4468299],[13.3348024,52.4467674],[13.3347273,52.4466088],[13.3353797,52.446414],[13.3348655,52.4458362],[13.3350516,52.4457701],[13.335497,52.4457466],[13.3365922,52.4466054],[13.3374894,52.4461801],[13.3376014,52.4462692],[13.3369835,52.4465553],[13.3374386,52.4471925],[13.338257,52.4468146],[13.338493,52.4469877],[13.3375943,52.4474118],[13.3381084,52.4481355],[13.3382942,52.4480456],[13.3387875,52.4487408],[13.3376399,52.4495724],[13.337237,52.4498439],[13.3370714,52.4500695],[13.3370794,52.4502183],[13.3362734,52.4508596],[13.3362363,52.4509276],[13.3363455,52.4510235],[13.3361204,52.4510596],[13.3358795,52.4509506],[13.3359395,52.4506903],[13.3361612,52.4504037],[13.3363209,52.4500931],[13.3362995,52.4500592],[13.3359702,52.4499102],[13.3354893,52.4498208],[13.3352847,52.449818],[13.33498,52.4498687],[13.3350213,52.449959],[13.3343606,52.4501741],[13.3335907,52.4492454],[13.3328173,52.4483538],[13.3323933,52.4477698],[13.3322082,52.447477]]],[[[13.3274704,52.4485849],[13.3271078,52.4481939],[13.3275267,52.4480458],[13.3275596,52.4480803],[13.3279431,52.4480188],[13.3281092,52.4480664],[13.3305019,52.4472733],[13.3306737,52.4474474],[13.3310398,52.4481234],[13.3313535,52.4480453],[13.3315462,52.4480526],[13.332198,52.4478604],[13.3323483,52.4480785],[13.3327324,52.4485696],[13.3317111,52.4489027],[13.3313132,52.4490213],[13.331364,52.4490806],[13.3300591,52.4495036],[13.3300151,52.4494529],[13.3295035,52.4496204],[13.3288883,52.4489673],[13.3283069,52.4483137],[13.3274704,52.4485849]]]]},""properties"":{}}",2024-07-01T04:44:48.000Z
4,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.5228175,52.408059],[13.5230399,52.4085104],[13.5234536,52.4096855],[13.526394,52.4091766],[13.527128,52.4103882],[13.5269635,52.4104154],[13.5270146,52.4105054],[13.5249283,52.4108637],[13.5253008,52.4116969],[13.5254921,52.4120681],[13.5274975,52.4117245],[13.5277718,52.4121355],[13.5282218,52.412015],[13.5284735,52.4124206],[13.5249519,52.4130429],[13.5249768,52.4131133],[13.5246019,52.413185],[13.5245654,52.4131244],[13.5242154,52.4132096],[13.5242376,52.4133608],[13.5243396,52.4135178],[13.5245279,52.4134752],[13.5248271,52.4139299],[13.524541,52.4140008],[13.5247372,52.4143024],[13.5244864,52.4143672],[13.5242805,52.4149468],[13.5242084,52.4150466],[13.5240465,52.4162731],[13.5263815,52.4158682],[13.5260231,52.4153244],[13.5268542,52.415191],[13.5272109,52.4157235],[13.5277564,52.4156289],[13.5277003,52.4157091],[13.5269873,52.4162521],[13.5273615,52.4168404],[13.5268181,52.4169726],[13.527106,52.4173836],[13.5271679,52.4175088],[13.527738,52.4174095],[13.5277645,52.4174512],[13.5262828,52.4177065],[13.5237353,52.4181508],[13.5236068,52.4179364],[13.5236826,52.4177113],[13.5231335,52.4176418],[13.5229663,52.4181305],[13.5234636,52.4181966],[13.5236256,52.4182428],[13.5233131,52.4185616],[13.5246111,52.4201611],[13.5243745,52.4203768],[13.5238453,52.4197147],[13.5226286,52.4196575],[13.5225654,52.4197098],[13.5223438,52.4213138],[13.5223863,52.4220521],[13.5223423,52.4220781],[13.5223513,52.4227869],[13.5224043,52.4228997],[13.5224015,52.4232053],[13.5221635,52.4234031],[13.5222104,52.4215457],[13.5222086,52.4209635],[13.522236,52.4205351],[13.5217218,52.4205194],[13.5216891,52.4209896],[13.5216994,52.4218171],[13.5217229,52.422648],[13.5216588,52.4235169],[13.5214951,52.4234528],[13.5210878,52.4235996],[13.5205905,52.4236468],[13.5202333,52.4235982],[13.5200076,52.4235105],[13.5198261,52.4234053],[13.5186447,52.4222596],[13.5187995,52.4221337],[13.5194808,52.4214249],[13.5199068,52.4213486],[13.5201814,52.4210301],[13.5205013,52.4208389],[13.5206473,52.4201868],[13.5208806,52.4199429],[13.5215073,52.4191316],[13.5217818,52.418917],[13.5221081,52.4184458],[13.5221682,52.4180899],[13.5222024,52.4175665],[13.5220994,52.4173674],[13.5209518,52.4170806],[13.5214454,52.4170958],[13.5220066,52.4170446],[13.5221807,52.4169497],[13.5222542,52.4168533],[13.5224115,52.4164206],[13.5227239,52.4158729],[13.5227567,52.4157471],[13.5228763,52.4157179],[13.5229336,52.4154193],[13.5226813,52.4147789],[13.5230425,52.4146857],[13.5228657,52.4144213],[13.5231199,52.4143575],[13.5229181,52.4140424],[13.5231542,52.4139504],[13.5232412,52.4134344],[13.5227549,52.4124006],[13.5229039,52.4123708],[13.5229274,52.4123063],[13.5228328,52.4121042],[13.522634,52.4121391],[13.5225901,52.4120453],[13.523184,52.4119672],[13.5233063,52.4118427],[13.5229524,52.4103645],[13.5227195,52.4105662],[13.5224568,52.4095997],[13.5211279,52.4069998],[13.5210405,52.4069658],[13.5192913,52.4084616],[13.5182803,52.4093432],[13.5170057,52.4104956],[13.5169011,52.4105366],[13.513808,52.4092645],[13.5153877,52.4078045],[13.5135722,52.4070533],[13.5133962,52.4069917],[13.5170411,52.403565],[13.5166535,52.4033336],[13.5169826,52.4028405],[13.5159863,52.4021856],[13.5160054,52.4017874],[13.5171663,52.4015421],[13.5186257,52.4010938],[13.5198624,52.4008863],[13.520033,52.4011606],[13.5202413,52.4015785],[13.5204506,52.4021669],[13.5205506,52.402637],[13.5206173,52.4032018],[13.5206594,52.4038633],[13.521183,52.4038443],[13.5211367,52.4031199],[13.5210976,52.4027427],[13.5209624,52.4021167],[13.5207757,52.4015954],[13.5206057,52.4012317],[13.5203795,52.4008009],[13.520586,52.4007674],[13.5206906,52.4009289],[13.5209125,52.4008782],[13.5209665,52.4010249],[13.5212658,52.4014727],[13.5212969,52.4016009],[13.5216841,52.4021877],[13.5218306,52.4023249],[13.5238409,52.4053634],[13.5225738,52.4057181],[13.5223202,52.405371],[13.5215914,52.4055708],[13.5217235,52.405946],[13.5217054,52.4060511],[13.5219297,52.4063972],[13.5218764,52.406414],[13.5222984,52.4070528],[13.5222803,52.4070687],[13.5228175,52.408059]],[[13.5227737,52.4083132],[13.5218156,52.4064709],[13.5213309,52.4065395],[13.5213234,52.4065627],[13.5217421,52.4073809],[13.5221865,52.4081808],[13.5226296,52.409099],[13.5229446,52.4099326],[13.5232245,52.4109028],[13.523403,52.411886],[13.5234669,52.412557],[13.5239827,52.4125564],[13.5239148,52.4118589],[13.5238191,52.4112645],[13.5236218,52.4104497],[13.5233662,52.4096534],[13.5231288,52.4090659],[13.5227737,52.4083132]]]},""properties"":{}}",2024-07-01T04:45:19.113Z
